ltp
5.121594896331739
5.157879014189693
5.152120363890833
5.139849785407725
5.150249326145553
5.09902479338843
5.078814613291877
5.0671561338289965
5.077816176470588
5.082503937007874
5.088853754940711
5.090078125
""
""
""
""
""
""
""
""
""
5.098127490039841
5.097427083333333
5.098902575587906
5.096519258202568
5.099229607250755
5.097157287157287
5.089391608391608
5.090858757062147
5.107566574839303
5.116503875968992
5.117865275142315
5.117014725568943
