ltp
7.75
7.72
7.73
7.74
7.85
7.91
7.93
7.9
8.1
8.0
7.99
7.99
""
""
""
""
""
""
""
""
""
7.86
7.88
7.85
7.88
7.83
7.8
7.75
7.73
7.74
7.72
7.77
7.77
