ltp
15.24
15.18
15.11
15.17
15.35
15.45
15.4
15.42
15.36
15.4
15.38
15.33
""
""
""
""
""
""
""
""
""
15.27
15.2
15.18
15.21
15.16
15.18
15.28
15.23
15.25
15.19
15.24
15.26
