,ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0,vwap
0,2022-03-15 01:30:00,21.67,1100.0,700.0,3400.0,21.68,21.67
1,2022-03-15 01:40:00,21.73,200.0,1000.0,3200.0,21.73,21.679230769230774
2,2022-03-15 01:50:00,21.59,100.0,4300.0,4200.0,21.6,21.672857142857147
3,2022-03-15 02:00:00,21.7,100.0,2900.0,800.0,21.7,21.67466666666667
4,2022-03-15 02:10:00,21.75,300.0,1000.0,4600.0,21.76,21.68722222222222
5,2022-03-15 02:20:00,21.77,600.0,1200.0,375.0,21.79,21.707916666666666
6,2022-03-15 02:30:00,21.92,200.0,600.0,500.0,21.92,21.72423076923077
7,2022-03-15 02:40:00,21.71,200.0,9400.0,5300.0,21.72,21.723214285714285
8,2022-03-15 02:50:00,21.69,100.0,2400.0,9500.0,21.7,21.72206896551724
9,2022-03-15 03:00:00,21.6,700.0,8900.0,1000.0,21.6,21.698333333333334
10,2022-03-15 03:10:00,21.67,3300.0,4400.0,500.0,21.7,21.684782608695652
11,2022-03-15 03:20:00,21.61,600.0,6000.0,7400.0,21.62,21.6788
21,2022-03-15 05:00:00,21.49,200.0,2000.0,4500.0,21.49,21.673896103896105
22,2022-03-15 05:10:00,21.44,200.0,6400.0,100.0,21.45,21.667974683544305
23,2022-03-15 05:20:00,21.32,1400.0,13200.0,3100.0,21.33,21.615591397849464
24,2022-03-15 05:30:00,21.29,100.0,2100.0,5585.0,21.3,21.61212765957447
25,2022-03-15 05:40:00,21.24,200.0,3735.0,3000.0,21.25,21.604375
26,2022-03-15 05:50:00,21.15,300.0,2200.0,4500.0,21.19,21.59060606060606
27,2022-03-15 06:00:00,21.35,100.0,54506.0,900.0,21.4,21.5882
28,2022-03-15 06:10:00,21.39,400.0,400.0,4100.0,21.39,21.580576923076922
29,2022-03-15 06:20:00,21.23,100.0,600.0,7600.0,21.24,21.577238095238094
30,2022-03-15 06:30:00,21.09,100.0,3000.0,2500.0,21.09,21.57264150943396
31,2022-03-15 06:40:00,20.98,200.0,700.0,4908.0,20.98,21.561666666666667
32,2022-03-15 06:50:00,20.88,100.0,5400.0,8400.0,20.88,21.5554128440367
