ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0
2022-04-29 01:30:00,6.968801843317973,5816.995391705069,37364.921658986175,58941.50230414746,6.972903225806451
2022-04-29 01:35:00,7.003467741935483,416.03494623655916,51281.621863799286,36430.72580645161,7.007616487455197
2022-04-29 01:40:00,7.002633969118983,215.3950953678474,56853.26975476839,37305.76748410536,7.007456857402362
2022-04-29 01:45:00,7.010170835875534,331.48261134838316,92309.70103721782,56295.729103111655,7.013575350823673
2022-04-29 01:50:00,7.00989048020219,-110.92839090143218,54955.41533277169,91905.5299073294,7.015678180286437
2022-04-29 01:55:00,6.990008333333334,-330.25,122931.58333333333,85003.16666666667,6.996125
2022-04-29 02:00:00,6.995270935960591,170.2524630541872,104495.10098522168,68288.66995073891,6.998922413793103
2022-04-29 02:05:00,7.053413379073756,351.42367066895366,83312.69296740995,53121.989708404806,7.056864493996569
2022-04-29 02:10:00,7.069898753894081,-214.33021806853583,46957.08722741433,41373.13084112149,7.076417445482867
2022-04-29 02:15:00,7.052523489932886,127.6510067114094,52713.69127516779,44697.58389261745,7.056979865771812
2022-04-29 02:20:00,7.044490322580645,-117.80645161290323,58826.06451612903,38396.77419354839,7.050387096774194
2022-04-29 02:25:00,7.031433447098976,-80.54607508532423,32957.84982935154,64794.70989761092,7.035290102389079
2022-04-29 02:30:00,7.023095238095238,-462.22222222222223,51092.53968253968,68281.42857142857,7.028984126984128
2022-04-29 02:35:00,7.018479685452162,-372.4770642201835,73728.30930537352,67414.41677588466,7.024285714285714
2022-04-29 02:40:00,7.008081671415005,-589.9069325735992,63221.75878442545,83675.95441595442,7.015099715099715
2022-04-29 02:45:00,7.019240740740741,315.9259259259259,120464.78888888888,83709.62962962964,7.021898148148148
2022-04-29 02:50:00,7.040870185449357,501.8544935805991,57460.485021398,79809.27246790299,7.043281027104137
2022-04-29 02:55:00,7.051831345826235,246.96081771720614,86265.1345826235,60202.248722316865,7.057052810902896
2022-04-29 03:00:00,7.058905930470347,-102.87934560327199,97367.9345603272,80879.12883435583,7.063047034764826
2022-04-29 03:05:00,7.053867924528302,-148.42767295597486,98801.10062893081,100606.2893081761,7.058852201257862
2022-04-29 03:10:00,7.063684676705049,624.1806908768822,166801.2400354296,86220.19486271037,7.066811337466785
2022-04-29 03:15:00,7.082614980289093,328.64651773981603,83986.07095926412,42614.9802890933,7.086806833114323
2022-04-29 03:20:00,7.097023208879919,203.63269424823412,121170.33299697275,101492.73461150353,7.100443995963673
2022-04-29 03:25:00,7.09359649122807,464.32748538011697,103955.11695906433,82819.88304093567,7.09672514619883
2022-04-29 03:30:00,,,,,
2022-04-29 03:35:00,,,,,
2022-04-29 03:40:00,,,,,
2022-04-29 03:45:00,,,,,
2022-04-29 03:50:00,,,,,
2022-04-29 03:55:00,,,,,
2022-04-29 04:00:00,,,,,
2022-04-29 04:05:00,,,,,
2022-04-29 04:10:00,,,,,
2022-04-29 04:15:00,,,,,
2022-04-29 04:20:00,,,,,
2022-04-29 04:25:00,,,,,
2022-04-29 04:30:00,,,,,
2022-04-29 04:35:00,,,,,
2022-04-29 04:40:00,,,,,
2022-04-29 04:45:00,,,,,
2022-04-29 04:50:00,,,,,
2022-04-29 04:55:00,,,,,
2022-04-29 05:00:00,7.189706457925636,1089.7990867579908,43579.84344422701,38674.17221135029,7.1952380952380945
2022-04-29 05:05:00,7.186851255634257,286.43142305215713,48105.730843528654,37253.952350289765,7.191403734707019
2022-04-29 05:10:00,7.220644922164566,152.52038547071905,50744.40326167532,24688.547071905115,7.2260118606375086
2022-04-29 05:15:00,7.192238349885408,12.29946524064171,44322.15431627196,31355.233002291825,7.197662337662337
