ltp
8.91
8.89
8.81
8.86
8.92
8.85
8.86
8.9
8.95
8.97
8.9
8.87
8.82
8.82
8.8
8.82
8.76
8.75
8.75
8.79
8.83
8.85
8.82
8.81
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8.8
8.89
8.86
8.86
8.88
8.85
8.86
8.89
8.95
8.92
8.95
8.99
8.96
8.94
8.93
8.87
8.86
8.87
8.85
8.86
8.87
8.86
8.86
8.85
