ltp
7.933818181818182
7.919180424528302
7.890022641509434
7.884248145650708
7.915398843930635
7.918288043478259
8.017614013893084
8.041403013182673
8.027810760667903
8.078557874762808
8.088252508361203
8.08389705882353
8.074987775061125
8.104538029606942
8.129547454431176
8.10437134502924
8.092898936170211
8.063213038416764
8.038981348637016
8.038486312399355
8.04103448275862
8.037489177489176
8.019169230769231
8.008433420365535
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7.996445454545455
7.999806701030928
8.027399380804953
8.007391304347825
7.996813655761024
8.014955489614243
8.008330341113107
8.05096196868009
8.06613559322034
8.049571734475375
8.056442786069653
8.04467991169978
8.077876712328768
8.077801556420233
8.065144032921811
8.05958224543081
8.054815618221259
8.032834224598929
8.020194029850746
8.011233859397418
8.019882525697504
8.027167487684729
8.030816326530612
8.033517587939699
