,ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0,vwap
0,2022-04-26 01:30:00,4.24,200.0,4700.0,35400.0,4.24,4.24
1,2022-04-26 01:40:00,4.23,600.0,40600.0,6600.0,4.24,4.232500000000001
2,2022-04-26 01:50:00,4.19,1000.0,121600.0,166000.0,4.19,4.208888888888889
3,2022-04-26 02:00:00,4.21,500.0,42724.0,343000.0,4.22,4.209130434782609
4,2022-04-26 02:10:00,4.21,600.0,400600.0,45600.0,4.21,4.209310344827586
5,2022-04-26 02:20:00,4.28,1000.0,158500.0,26600.0,4.28,4.227435897435898
6,2022-04-26 02:30:00,4.26,100.0,15852.0,162100.0,4.26,4.22825
7,2022-04-26 02:40:00,4.27,7000.0,80500.0,81800.0,4.27,4.254818181818182
8,2022-04-26 02:50:00,4.22,5000.0,145700.0,82200.0,4.23,4.2439375
9,2022-04-26 03:00:00,4.25,16000.0,24400.0,12108.0,4.26,4.24696875
10,2022-04-26 03:10:00,4.25,8600.0,16800.0,91000.0,4.26,4.247610837438423
11,2022-04-26 03:20:00,4.26,940.0,171160.0,153534.0,4.26,4.247891189215214
21,2022-04-26 05:00:00,4.23,100.0,9100.0,5400.0,4.23,4.247848222862632
22,2022-04-26 05:10:00,4.22,100.0,218800.0,79800.0,4.23,4.247781504551988
23,2022-04-26 05:20:00,4.22,100.0,750160.0,28300.0,4.22,4.2477151051625235
24,2022-04-26 05:30:00,4.17,500.0,216100.0,13400.0,4.17,4.246797354747284
25,2022-04-26 05:40:00,4.18,700.0,57200.0,81900.0,4.19,4.245710966542751
26,2022-04-26 05:50:00,4.15,776.0,54900.0,408724.0,4.16,4.244015884608362
27,2022-04-26 06:00:00,4.13,4000.0,407858.0,112100.0,4.14,4.234477998996152
28,2022-04-26 06:10:00,4.1,700.0,470100.0,286500.0,4.1,4.232537719515212
29,2022-04-26 06:20:00,4.08,200.0,64517.0,1200.0,4.09,4.231911486985795
30,2022-04-26 06:30:00,4.07,12000.0,42400.0,293300.0,4.07,4.199911061334738
31,2022-04-26 06:40:00,4.04,300.0,158000.0,49157.0,4.04,4.199124819719418
32,2022-04-26 06:50:00,4.03,1100.0,528840.0,33600.0,4.04,4.196129821624058
