,ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0,vwap
0,2022-04-27 01:30:00,29.27,900.0,2900.0,2400.0,29.27,29.27
1,2022-04-27 01:40:00,29.48,200.0,2200.0,1500.0,29.48,29.30818181818182
2,2022-04-27 01:50:00,29.28,600.0,400.0,700.0,29.29,29.298235294117646
3,2022-04-27 02:00:00,29.19,1200.0,8900.0,4010.0,29.2,29.25344827586207
4,2022-04-27 02:10:00,29.11,100.0,11608.0,21500.0,29.12,29.248666666666665
5,2022-04-27 02:20:00,29.02,300.0,4300.0,100.0,29.04,29.227878787878787
6,2022-04-27 02:30:00,29.15,100.0,200.0,4000.0,29.15,29.22558823529412
7,2022-04-27 02:40:00,29.17,300.0,5500.0,600.0,29.17,29.22108108108108
8,2022-04-27 02:50:00,29.74,200.0,3800.0,85941.0,29.74,29.247692307692308
9,2022-04-27 03:00:00,29.58,100.0,8300.0,83975.0,29.58,29.256
10,2022-04-27 03:10:00,29.61,100.0,2100.0,4700.0,29.61,29.264634146341464
11,2022-04-27 03:20:00,29.99,1600.0,49600.0,900.0,29.99,29.468245614035087
12,2022-04-27 03:30:00,29.98,400.0,49600.0,600.0,29.99,29.501803278688524
21,2022-04-27 05:00:00,30.28,100.0,800.0,4600.0,30.29,29.51435483870968
22,2022-04-27 05:10:00,30.52,200.0,11000.0,600.0,30.53,29.54578125
23,2022-04-27 05:20:00,30.81,300.0,6700.0,600.0,30.81,29.602388059701493
24,2022-04-27 05:30:00,30.58,400.0,5500.0,4900.0,30.58,29.657464788732394
25,2022-04-27 05:40:00,30.95,100.0,19300.0,100.0,30.95,29.675416666666667
26,2022-04-27 05:50:00,31.14,100.0,15500.0,7900.0,31.14,29.695479452054794
27,2022-04-27 06:00:00,31.03,400.0,18500.0,100.0,31.04,29.764805194805195
28,2022-04-27 06:10:00,31.3,400.0,15000.0,25400.0,31.3,29.840617283950618
29,2022-04-27 06:20:00,31.2,100.0,6600.0,6500.0,31.2,29.857195121951218
30,2022-04-27 06:30:00,31.27,100.0,17900.0,2000.0,31.27,29.87421686746988
31,2022-04-27 06:40:00,31.17,200.0,1200.0,8300.0,31.18,29.904705882352943
32,2022-04-27 06:50:00,31.16,100.0,40700.0,145000.0,31.16,29.919302325581395
