ltp
5.43
5.38
5.31
5.34
5.37
5.38
5.46
5.41
5.4
5.45
5.51
5.59
""
""
""
""
""
""
""
""
""
5.55
5.6
5.57
5.51
5.53
5.54
5.51
5.53
5.52
5.53
5.5
5.48
