ts,ltp
2022-04-21 01:30:00,19.1521875
2022-04-21 01:31:00,19.118
2022-04-21 01:32:00,19.07617647058824
2022-04-21 01:33:00,19.038235294117644
2022-04-21 01:34:00,19.059652173913044
2022-04-21 01:35:00,19.071229050279328
2022-04-21 01:36:00,18.97756843800322
2022-04-21 01:37:00,18.90027237354085
2022-04-21 01:38:00,18.8
2022-04-21 01:39:00,18.80117216117216
2022-04-21 01:40:00,18.87202380952381
2022-04-21 01:41:00,18.917269938650307
2022-04-21 01:42:00,18.853035714285717
2022-04-21 01:43:00,18.76937898089172
2022-04-21 01:44:00,18.750386473429952
2022-04-21 01:45:00,18.74444015444016
2022-04-21 01:46:00,18.6993661971831
2022-04-21 01:47:00,18.796692913385822
2022-04-21 01:48:00,18.83568720379147
2022-04-21 01:49:00,18.813609022556392
2022-04-21 01:50:00,18.78028806584362
2022-04-21 01:51:00,18.747417218543045
2022-04-21 01:52:00,18.72960451977401
2022-04-21 01:53:00,18.778746177370028
2022-04-21 01:54:00,18.763016759776537
2022-04-21 01:55:00,18.737641509433963
2022-04-21 01:56:00,18.69735915492958
2022-04-21 01:57:00,18.647540453074438
2022-04-21 01:58:00,18.61623052959502
2022-04-21 01:59:00,18.573302469135804
2022-04-21 02:00:00,18.49951153324288
2022-04-21 02:01:00,18.514454545454544
2022-04-21 02:02:00,18.422505219206684
2022-04-21 02:03:00,18.422243713733074
2022-04-21 02:04:00,18.302908163265307
2022-04-21 02:05:00,18.28350439882698
2022-04-21 02:06:00,18.2214375
2022-04-21 02:07:00,18.151134453781516
2022-04-21 02:08:00,18.112369668246444
2022-04-21 02:09:00,18.1189448441247
2022-04-21 02:10:00,18.17163987138264
2022-04-21 02:11:00,18.12350678733032
2022-04-21 02:12:00,18.025619694397285
2022-04-21 02:13:00,18.032441613588112
2022-04-21 02:14:00,18.155627118644063
2022-04-21 02:15:00,18.22522077922078
2022-04-21 02:16:00,18.2713
2022-04-21 02:17:00,18.33626436781609
2022-04-21 02:18:00,18.327190332326285
2022-04-21 02:19:00,18.31955696202532
2022-04-21 02:20:00,18.3246875
2022-04-21 02:21:00,18.330045248868775
2022-04-21 02:22:00,18.237101449275364
2022-04-21 02:23:00,18.303731343283584
2022-04-21 02:24:00,18.369565217391305
2022-04-21 02:25:00,18.42079268292683
2022-04-21 02:26:00,18.39307471264368
2022-04-21 02:27:00,18.380784982935158
2022-04-21 02:28:00,18.38778461538461
2022-04-21 02:29:00,18.37162471395881
2022-04-21 02:30:00,18.427611940298508
2022-04-21 02:31:00,18.4747265625
2022-04-21 02:32:00,18.437641509433963
2022-04-21 02:33:00,18.417526315789477
2022-04-21 02:34:00,18.489615384615384
2022-04-21 02:35:00,18.47528409090909
2022-04-21 02:36:00,18.44091503267974
2022-04-21 02:37:00,18.448238095238096
2022-04-21 02:38:00,18.4452719665272
2022-04-21 02:39:00,18.42670212765957
2022-04-21 02:40:00,18.384455445544557
2022-04-21 02:41:00,18.348857142857145
2022-04-21 02:42:00,18.33587719298245
2022-04-21 02:43:00,18.30809523809524
2022-04-21 02:44:00,18.30875
2022-04-21 02:45:00,18.260240000000003
2022-04-21 02:46:00,18.25118343195266
2022-04-21 02:47:00,18.27405405405405
2022-04-21 02:48:00,18.29455882352941
2022-04-21 02:49:00,18.269066666666667
2022-04-21 02:50:00,18.273006993006994
2022-04-21 02:51:00,18.258536585365857
2022-04-21 02:52:00,18.23421052631579
2022-04-21 02:53:00,18.2292
2022-04-21 02:54:00,18.236311475409835
2022-04-21 02:55:00,18.23333333333333
2022-04-21 02:56:00,18.178344370860927
2022-04-21 02:57:00,18.16034090909091
2022-04-21 02:58:00,18.153050847457628
2022-04-21 02:59:00,18.157602339181285
2022-04-21 03:00:00,18.21448
2022-04-21 03:01:00,18.183478260869567
2022-04-21 03:02:00,18.20648148148148
2022-04-21 03:03:00,18.19833333333333
2022-04-21 03:04:00,18.18375
2022-04-21 03:05:00,18.165000000000003
2022-04-21 03:06:00,18.15455357142857
2022-04-21 03:07:00,18.170091743119265
2022-04-21 03:08:00,18.15505376344086
2022-04-21 03:09:00,18.16694214876033
2022-04-21 03:10:00,18.16893333333333
2022-04-21 03:11:00,18.150847457627115
2022-04-21 03:12:00,18.119886363636365
2022-04-21 03:13:00,18.125257731958765
2022-04-21 03:14:00,18.13324561403509
2022-04-21 03:15:00,18.136697247706422
2022-04-21 03:16:00,18.11828897338403
2022-04-21 03:17:00,18.117612903225808
2022-04-21 03:18:00,18.05278409090909
2022-04-21 03:19:00,18.008306306306306
