ltp
5.89
5.85
5.89
5.81
5.84
5.82
5.82
5.85
5.75
5.74
5.81
5.75
""
""
""
""
""
""
""
""
""
5.8
5.76
5.82
5.77
5.66
5.63
5.62
5.62
5.51
5.48
5.48
5.47
