ltp
2.44
2.46
2.41
2.45
2.45
2.43
2.44
2.45
2.47
2.49
2.49
2.5
""
""
""
""
""
""
""
""
""
2.51
2.49
2.49
2.49
2.5
2.5
2.5
2.49
2.49
2.49
2.48
2.49
