ltp
2.86
2.9
2.86
2.91
2.88
2.87
2.86
2.85
2.84
2.82
2.85
2.84
""
""
""
""
""
""
""
""
""
2.9
2.88
2.88
2.89
2.9
2.91
2.93
2.92
2.92
2.92
2.92
2.93
