ltp
1.94
1.94
1.93
1.91
1.91
1.91
1.93
1.93
1.93
1.92
1.93
1.93
""
""
""
""
""
""
""
""
""
1.93
1.91
1.91
1.91
1.91
1.91
1.9
1.9
1.9
1.9
1.9
1.91
