,ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0,vwap
0,2022-03-03 01:30:00,28.58,100.0,6600.0,4600.0,28.6,28.58
1,2022-03-03 01:40:00,28.36,1200.0,8600.0,300.0,28.39,28.376923076923077
2,2022-03-03 01:50:00,28.36,200.0,38500.0,7200.0,28.38,28.374666666666666
3,2022-03-03 02:00:00,28.58,200.0,300.0,1100.0,28.57,28.398823529411764
4,2022-03-03 02:10:00,28.45,100.0,10300.0,6700.0,28.46,28.401666666666667
5,2022-03-03 02:20:00,28.37,100.0,5800.0,23600.0,28.38,28.4
6,2022-03-03 02:30:00,28.33,100.0,300.0,11400.0,28.34,28.3965
7,2022-03-03 02:40:00,28.18,100.0,42400.0,4000.0,28.19,28.386190476190475
8,2022-03-03 02:50:00,28.15,100.0,23600.0,12700.0,28.17,28.375454545454545
9,2022-03-03 03:00:00,28.15,100.0,900.0,14100.0,28.16,28.365652173913045
10,2022-03-03 03:10:00,28.12,300.0,5300.0,8200.0,28.15,28.337307692307693
11,2022-03-03 03:20:00,28.13,500.0,2000.0,22700.0,28.13,28.303870967741936
21,2022-03-03 05:00:00,28.16,500.0,2300.0,39800.0,28.17,28.28388888888889
22,2022-03-03 05:10:00,28.05,100.0,8700.0,1200.0,28.06,28.27756756756757
23,2022-03-03 05:20:00,28.02,200.0,900.0,500.0,28.02,28.264358974358974
24,2022-03-03 05:30:00,28.04,900.0,3200.0,9700.0,28.05,28.222291666666667
25,2022-03-03 05:40:00,28.01,400.0,5900.0,100.0,28.03,28.205961538461537
26,2022-03-03 05:50:00,28.15,200.0,2200.0,6200.0,28.15,28.20388888888889
27,2022-03-03 06:00:00,28.14,300.0,6500.0,9300.0,28.15,28.200526315789475
28,2022-03-03 06:10:00,28.1,1000.0,6000.0,21600.0,28.12,28.185522388059702
29,2022-03-03 06:20:00,28.01,400.0,500.0,1800.0,28.02,28.1756338028169
30,2022-03-03 06:30:00,28.02,100.0,6900.0,6200.0,28.02,28.173472222222223
31,2022-03-03 06:40:00,27.99,300.0,84800.0,21300.0,28.0,28.166133333333335
32,2022-03-03 06:50:00,27.94,800.0,29000.0,10800.0,27.94,28.144337349397592
