ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0
2022-03-10 01:30:00,6.0649999999999995,-15230.952380952382,10747.619047619048,71647.61904761905,6.07952380952381
2022-03-10 01:31:00,6.0159375,-2809.375,14790.625,33212.5,6.02
2022-03-10 01:32:00,5.9352,5196.0,28492.0,25328.0,5.9436
2022-03-10 01:33:00,5.885675675675676,-10659.45945945946,19762.162162162163,36332.43243243243,5.892162162162162
2022-03-10 01:34:00,5.877435897435897,-2646.153846153846,17579.48717948718,23158.97435897436,5.884102564102564
2022-03-10 01:35:00,5.87972972972973,3800.0,10883.783783783783,49745.94594594595,5.885405405405405
2022-03-10 01:36:00,5.901714285714286,-3480.0,7054.285714285715,21560.0,5.9074285714285715
2022-03-10 01:37:00,5.913235294117648,-1764.7058823529412,8302.941176470587,22323.529411764706,5.920588235294118
2022-03-10 01:38:00,5.936216216216216,-189.1891891891892,7689.189189189189,10859.45945945946,5.944864864864865
2022-03-10 01:39:00,5.937234042553191,-3531.9148936170213,12806.382978723404,18231.91489361702,5.9453191489361705
2022-03-10 01:40:00,5.932026431718062,-233.03964757709252,8365.198237885463,28738.76651982379,5.939118942731278
2022-03-10 01:41:00,5.919329896907216,-497.9381443298969,13381.443298969072,17722.680412371134,5.928144329896907
2022-03-10 01:42:00,5.960391061452515,-213.40782122905028,5617.597765363129,6250.2793296089385,5.97449720670391
2022-03-10 01:43:00,5.982929061784897,157.6659038901602,12040.274599542334,5997.482837528604,5.99045766590389
2022-03-10 01:44:00,5.9795686274509805,-374.11764705882354,6428.6274509803925,8887.058823529413,5.9887450980392165
2022-03-10 01:45:00,5.985253731343284,16.417910447761194,8507.462686567163,7937.313432835821,5.988776119402985
2022-03-10 01:46:00,6.001910828025477,95.22292993630573,12500.636942675159,29715.92356687898,6.005222929936306
2022-03-10 01:47:00,5.994569789674952,-178.77629063097515,13718.738049713193,31645.3154875717,5.999751434034416
2022-03-10 01:48:00,5.979070796460177,-65.04424778761062,9060.61946902655,12084.955752212389,5.985619469026549
2022-03-10 01:49:00,5.974329896907216,-138.1443298969072,11406.701030927836,18359.278350515466,5.979381443298969
2022-03-10 01:50:00,5.98272206303725,82.23495702005731,13563.323782234957,22538.96848137536,5.9885100286532955
2022-03-10 01:51:00,5.97162037037037,-515.2777777777778,57305.555555555555,29858.796296296296,5.979768518518519
2022-03-10 01:52:00,5.980550284629981,135.67362428842506,20320.493358633776,14549.905123339659,5.983434535104364
2022-03-10 01:53:00,5.971830508474577,-330.8474576271187,9997.627118644068,23701.35593220339,5.9764067796610165
2022-03-10 01:54:00,5.962239583333333,88.54166666666667,10938.541666666666,24368.229166666668,5.9653125
2022-03-10 01:55:00,5.961891891891892,7.5675675675675675,7990.27027027027,14662.702702702703,5.965837837837838
2022-03-10 01:56:00,5.957111111111111,-162.77777777777777,17086.11111111111,8968.333333333334,5.96338888888889
2022-03-10 01:57:00,5.9623151125401925,69.7749196141479,6044.372990353698,8630.868167202572,5.966205787781351
2022-03-10 01:58:00,5.942697368421054,-398.6842105263158,10242.105263157895,18057.894736842107,5.948881578947368
2022-03-10 01:59:00,5.946434108527132,105.03875968992249,6927.131782945737,7011.627906976744,5.9531395348837215
2022-03-10 02:00:00,5.964505494505494,-141.2087912087912,7839.010989010989,7667.582417582417,5.969230769230769
2022-03-10 02:01:00,5.973076923076923,86.15384615384616,13122.051282051281,8057.948717948718,5.977846153846154
2022-03-10 02:02:00,5.959157894736842,361.3157894736842,12825.78947368421,12679.21052631579,5.963473684210526
2022-03-10 02:03:00,5.974560669456067,170.2928870292887,8778.242677824268,3581.171548117155,5.978326359832636
2022-03-10 02:04:00,5.9622900763358775,-11.450381679389313,5787.022900763359,9906.870229007634,5.969236641221374
2022-03-10 02:05:00,5.98184,362.1333333333333,12613.6,6676.533333333334,5.985093333333333
2022-03-10 02:06:00,5.9829378531073445,-28.24858757062147,4589.830508474576,4183.61581920904,5.98909604519774
2022-03-10 02:07:00,5.987543859649123,-56.14035087719298,9766.666666666666,4784.210526315789,5.994649122807018
2022-03-10 02:08:00,5.979222797927461,-106.73575129533678,18703.108808290155,5202.072538860104,5.9891191709844565
2022-03-10 02:09:00,5.965688073394495,-101.8348623853211,4924.770642201835,12554.128440366972,5.973577981651376
2022-03-10 02:10:00,5.969921259842519,152.75590551181102,8590.944881889764,39047.637795275594,5.974133858267717
2022-03-10 02:11:00,5.9636000000000005,24.8,12146.4,28344.8,5.97072
2022-03-10 02:12:00,5.966548672566372,4.867256637168142,5080.973451327433,22382.300884955752,5.971415929203539
