ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0
2022-04-20 01:30:00,12.599195751138087,27.314112291350533,7492.693474962064,8410.773899848255,12.606494688922611
2022-04-20 01:35:00,12.674947019867549,224.1158940397351,18834.658940397352,11275.437086092716,12.679993377483445
2022-04-20 01:40:00,12.800483135824976,602.1422060164084,33725.797629899724,15623.928896991796,12.804639927073838
2022-04-20 01:45:00,12.851902017291065,239.65417867435158,22483.112391930837,12641.78674351585,12.85636887608069
2022-04-20 01:50:00,12.899211300765158,275.45615067686873,21411.477339611538,15955.503237198353,12.90271336080047
2022-04-20 01:55:00,12.830944350758854,-149.83136593591905,15309.612141652613,10735.075885328837,12.837521079258009
2022-04-20 02:00:00,12.73832263978002,-101.56553620531622,11185.884509624198,36013.31439046746,12.744188817598534
2022-04-20 02:05:00,12.714433713784022,-117.51185250219491,26436.533801580335,17290.124670763827,12.721299385425812
2022-04-20 02:10:00,12.758,-91.42857142857143,5165.263157894737,7080.451127819549,12.764511278195489
2022-04-20 02:15:00,12.7316059602649,-175.9933774834437,8227.48344370861,15108.112582781458,12.738807947019867
2022-04-20 02:20:00,12.68852981969487,-295.5145631067961,16508.618585298198,23976.599167822467,12.695783633841886
2022-04-20 02:25:00,12.677377049180327,-160.34174022698613,9077.931904161413,26096.873896595207,12.685359394703656
2022-04-20 02:30:00,12.666989619377164,-281.4878892733564,10742.735294117647,27744.807958477508,12.672923875432526
2022-04-20 02:35:00,12.683098591549296,-132.3943661971831,6268.075117370892,14265.962441314554,12.689553990610328
2022-04-20 02:40:00,12.678356435643563,-678.7524752475248,9215.386138613861,92652.96633663366,12.68459405940594
2022-04-20 02:45:00,12.659296116504855,-154.51456310679612,6496.771844660194,13615.169902912621,12.666796116504855
2022-04-20 02:50:00,12.671715976331361,22.958579881656803,4020.414201183432,11745.147928994083,12.676538461538462
2022-04-20 02:55:00,12.662301587301588,-68.57142857142857,8159.1005291005295,17598.015873015873,12.669179894179894
2022-04-20 03:00:00,12.689503722084368,34.7394540942928,4365.75682382134,5668.734491315136,12.69456575682382
2022-04-20 03:05:00,12.705087719298247,-18.128654970760234,4905.263157894737,20581.2865497076,12.709970760233919
2022-04-20 03:10:00,12.695260416666665,-181.25,17621.875,22904.427083333332,12.703203125
2022-04-20 03:15:00,12.676862745098038,-288.97058823529414,9671.323529411764,11576.960784313726,12.68377450980392
2022-04-20 03:20:00,12.668815789473683,-117.54385964912281,5830.701754385965,18156.57894736842,12.674736842105263
2022-04-20 03:25:00,12.664324324324324,-205.7057057057057,5051.372372372372,31375.951951951953,12.672072072072073
2022-04-20 03:30:00,,,,,
2022-04-20 03:35:00,,,,,
2022-04-20 03:40:00,,,,,
2022-04-20 03:45:00,,,,,
2022-04-20 03:50:00,,,,,
2022-04-20 03:55:00,,,,,
2022-04-20 04:00:00,,,,,
2022-04-20 04:05:00,,,,,
2022-04-20 04:10:00,,,,,
2022-04-20 04:15:00,,,,,
2022-04-20 04:20:00,,,,,
2022-04-20 04:25:00,,,,,
2022-04-20 04:30:00,,,,,
2022-04-20 04:35:00,,,,,
2022-04-20 04:40:00,,,,,
2022-04-20 04:45:00,,,,,
2022-04-20 04:50:00,,,,,
2022-04-20 04:55:00,,,,,
2022-04-20 05:00:00,12.644768041237114,-522.4355670103092,5532.711340206186,33203.38144329897,12.653067010309279
2022-04-20 05:05:00,12.615283018867924,-196.9811320754717,10745.283018867925,36313.77358490566,12.622396226415095
2022-04-20 05:10:00,12.612879581151832,-188.7434554973822,6183.507853403142,41251.30890052356,12.621047120418847
2022-04-20 05:15:00,12.607999999999999,-217.14285714285714,7991.428571428572,74071.07142857143,12.614928571428571
2022-04-20 05:20:00,12.587692307692308,-400.0,22515.86923076923,15121.55,12.59701923076923
2022-04-20 05:25:00,12.576658227848101,-239.2405063291139,5337.215189873417,10195.696202531646,12.58387341772152
2022-04-20 05:30:00,12.593010989010988,-130.05934065934065,9268.648351648351,11665.94065934066,12.59956043956044
2022-04-20 05:35:00,12.582357723577237,-179.87533875338752,7162.40379403794,9491.69918699187,12.590867208672085
2022-04-20 05:40:00,12.580926966292136,-27.808988764044944,6004.775280898876,10021.067415730337,12.58806179775281
2022-04-20 05:45:00,12.55236084452975,-385.07869481765835,10375.297504798464,30023.259117082533,12.560383877159309
2022-04-20 05:50:00,12.495216998191683,-283.76672694394216,33192.01446654611,30115.58589511754,12.502694394213382
2022-04-20 05:55:00,12.455958620689655,-172.41379310344828,11123.034482758621,14376.0,12.46815172413793
2022-04-20 06:00:00,12.474870259481037,-140.5688622754491,13928.802395209581,16840.439121756488,12.480299401197605
2022-04-20 06:05:00,12.44140594059406,-432.6732673267327,13787.128712871287,31635.247524752474,12.451267326732674
2022-04-20 06:10:00,12.440318352059926,-137.26591760299627,8433.707865168539,15818.352059925093,12.447284644194756
2022-04-20 06:15:00,12.436036745406824,-270.34120734908134,6754.85564304462,14656.430446194227,12.443648293963253
2022-04-20 06:20:00,12.42058962264151,-48.58490566037736,15137.971698113208,25271.69811320755,12.425919811320755
2022-04-20 06:25:00,12.424648648648649,-196.48648648648648,22915.135135135137,17629.18918918919,12.432108108108109
2022-04-20 06:30:00,12.396495468277944,-98.36858006042296,55703.11178247734,25144.229607250756,12.403489425981874
2022-04-20 06:35:00,12.415590551181102,86.35170603674541,11293.700787401574,9848.818897637795,12.420656167979
2022-04-20 06:40:00,12.438838951310862,-189.5131086142322,10443.865168539325,13962.067415730337,12.446629213483146
2022-04-20 06:45:00,12.435167464114832,171.34928229665073,10362.086124401914,15722.440191387559,12.440406698564594
2022-04-20 06:50:00,12.476792452830189,160.167714884696,9159.119496855346,15180.083857442349,12.483920335429769
2022-04-20 06:55:00,12.496666666666668,86.32478632478633,3693.051282051282,4022.222222222222,12.505128205128205
