ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0
2022-04-25 01:30:00,3.08,100.0,327422.0,19200.0,3.08
2022-04-25 01:40:00,3.06,-100.0,192400.0,28200.0,3.07
2022-04-25 01:50:00,3.07,-100.0,456100.0,9200.0,3.08
2022-04-25 02:00:00,3.08,-100.0,52800.0,477872.0,3.09
2022-04-25 02:10:00,3.07,-200.0,318300.0,609600.0,3.08
2022-04-25 02:20:00,3.05,-100.0,12700.0,319000.0,3.06
2022-04-25 02:30:00,3.06,-200.0,43500.0,311700.0,3.07
2022-04-25 02:40:00,3.06,800.0,58800.0,882000.0,3.06
2022-04-25 02:50:00,3.03,-500.0,77900.0,1130100.0,3.04
2022-04-25 03:00:00,3.05,-2300.0,114000.0,158600.0,3.06
2022-04-25 03:10:00,3.05,-200.0,58900.0,135799.0,3.06
2022-04-25 03:20:00,3.03,-100.0,162500.0,468774.0,3.04
2022-04-25 03:30:00,,,,,
2022-04-25 03:40:00,,,,,
2022-04-25 03:50:00,,,,,
2022-04-25 04:00:00,,,,,
2022-04-25 04:10:00,,,,,
2022-04-25 04:20:00,,,,,
2022-04-25 04:30:00,,,,,
2022-04-25 04:40:00,,,,,
2022-04-25 04:50:00,,,,,
2022-04-25 05:00:00,3.04,-300.0,228500.0,210200.0,3.05
2022-04-25 05:10:00,3.04,-100.0,304400.0,725974.0,3.05
2022-04-25 05:20:00,3.06,600.0,179926.0,7200.0,3.06
2022-04-25 05:30:00,3.02,300.0,232300.0,1374900.0,3.02
2022-04-25 05:40:00,3.03,100.0,39000.0,151800.0,3.03
2022-04-25 05:50:00,3.01,100.0,30800.0,2132800.0,3.01
2022-04-25 06:00:00,2.99,-100.0,340200.0,225444.0,3.0
2022-04-25 06:10:00,3.0,100.0,84999.0,314700.0,3.0
2022-04-25 06:20:00,3.02,300.0,80800.0,370800.0,3.02
2022-04-25 06:30:00,3.01,1800.0,195722.0,895300.0,3.01
2022-04-25 06:40:00,2.99,-5600.0,41600.0,142860.0,3.0
2022-04-25 06:50:00,2.99,300.0,174278.0,355560.0,2.99
