ltp
7.03
7.02
6.94
7.01
7.02
7.01
6.97
6.93
6.92
6.87
6.87
6.88
6.95
6.93
6.91
6.93
6.87
6.85
6.82
6.82
6.8
6.81
6.89
6.9
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6.96
6.97
6.98
7.06
7.07
7.1
7.11
7.19
7.17
7.2
7.19
7.18
7.2
7.18
7.2
7.2
7.17
7.19
7.18
7.19
7.19
7.17
7.17
7.17
