,ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0,vwap
0,2022-03-04 01:30:00,6.493869885982562,81.28772635814889,63572.97116029511,45747.75318578135,6.501260898725687,6.493869885982562
1,2022-03-04 01:40:00,6.439732118939191,234.3423519957139,130066.32735065631,99865.14867398876,6.445362978837396,6.453674820522051
2,2022-03-04 01:50:00,6.454752475247525,14.081408140814082,110346.4796479648,74962.70627062707,6.460742574257425,6.453720845294149
3,2022-03-04 02:00:00,6.429511774842045,224.7558874210224,24569.040781160253,79891.7288914417,6.435066053991959,6.443907587798628
4,2022-03-04 02:10:00,6.423287833827893,33.23442136498517,66021.06824925815,169690.7418397626,6.427056379821958,6.442741544751953
5,2022-03-04 02:20:00,6.4276569037656905,225.73221757322176,24383.786610878666,73814.2259414226,6.433054393305439,6.438555477526686
6,2022-03-04 02:30:00,6.411673170731707,631.0243902439024,205850.71414634143,273628.5346341463,6.418619512195122,6.426811704762257
7,2022-03-04 02:40:00,6.364389901823283,290.39270687237024,163484.5750350631,88385.1683029453,6.370406732117813,6.416363063827524
8,2022-03-04 02:50:00,6.357101879327399,532.9376854599407,107371.11770524232,124946.09297725024,6.363689416419387,6.402436494224236
9,2022-03-04 03:00:00,6.347979452054794,11.187214611872148,45662.67123287671,121046.91780821918,6.352876712328767,6.402169171261997
10,2022-03-04 03:10:00,6.335232323232323,634.4781144781144,58745.31986531986,115973.19865319863,6.344828282828282,6.387591984420598
11,2022-03-04 03:20:00,6.332639068564037,208.53816300129367,19957.43855109961,44958.732212160416,6.337438551099612,6.383921321885622
21,2022-03-04 05:00:00,6.297678496868476,993.8622129436326,67341.75365344467,331440.5427974948,6.30615866388309,6.363096123883027
22,2022-03-04 05:10:00,6.263631326191355,610.4543775397119,26704.91318803103,112314.14850387884,6.27205762837089,6.350249159638995
23,2022-03-04 05:20:00,6.254470079307859,484.2927180966114,36383.75054073541,60872.06921413122,6.262516222062003,6.341347095204617
24,2022-03-04 05:30:00,6.272882978723405,209.5744680851064,18969.94680851064,36244.04255319149,6.2811382978723405,6.338699887692434
25,2022-03-04 05:40:00,6.259905882352942,550.0188235294117,7502.588235294118,99171.32411764706,6.2672058823529415,6.331440797003927
26,2022-03-04 05:50:00,6.26461921708185,489.0918149466192,10625.338078291816,146185.487544484,6.270782918149465,6.326381122568324
27,2022-03-04 06:00:00,6.259670329670329,290.16410256410256,40265.64102564102,200186.0695970696,6.265296703296703,6.323513174062411
28,2022-03-04 06:10:00,6.276149684400361,124.97745716862038,15524.706943192065,83165.55455365193,6.281154192966636,6.322652103399563
29,2022-03-04 06:20:00,6.258565891472869,731.2976744186046,29068.217054263565,254093.72093023252,6.264759689922481,6.3164901540822145
30,2022-03-04 06:30:00,6.257284659557014,259.1222313371616,81346.26743232158,530053.3379819525,6.261271534044298,6.3145395175892025
31,2022-03-04 06:40:00,6.2622333333333335,217.66666666666663,92159.33333333331,338748.0,6.266046666666666,6.313130882652464
32,2022-03-04 06:50:00,6.260161787365177,46.845916795069336,57823.03543913714,324724.7118644068,6.26575500770416,6.312825645142854
