ts,ltp
2022-04-27 06:32:00,-0.0065095302927176135
2022-04-27 06:33:00,0.0020068428504007585
2022-04-27 06:34:00,-0.0028170572261867477
2022-04-27 06:35:00,-0.0019287133631404885
2022-04-27 06:36:00,0.01758029604803646
2022-04-27 06:37:00,0.02943657073297956
2022-04-27 06:38:00,0.016993060073737354
2022-04-27 06:39:00,-0.0015332368780640593
2022-04-27 06:40:00,0.0002752155819614188
2022-04-27 06:41:00,0.0013256345483014798
2022-04-27 06:42:00,0.011865025079799807
2022-04-27 06:43:00,0.001174190606473502
2022-04-27 06:44:00,0.003772296015180032
2022-04-27 06:45:00,0.00432914815530161
2022-04-27 06:46:00,0.0068288165936181144
2022-04-27 06:47:00,0.0018963646228939979
2022-04-27 06:48:00,-0.006203788016751588
2022-04-27 06:49:00,0.0024111073904578006
2022-04-27 06:50:00,0.00924352471765566
2022-04-27 06:51:00,-0.014542014640683831
2022-04-27 06:52:00,0.013912358133669755
2022-04-27 06:53:00,0.00906770130454504
2022-04-27 06:54:00,0.012271867988197016
2022-04-27 06:55:00,0.0021133066601350947
