ts,ltp
2022-04-27 01:30:00,
2022-04-27 01:31:00,0.2553805120910404
2022-04-27 01:32:00,-0.19095945945946013
2022-04-27 01:33:00,0.2272500000000015
2022-04-27 01:34:00,0.2278611111111104
2022-04-27 01:35:00,-0.09176900584795078
2022-04-27 01:36:00,0.0717690058479512
2022-04-27 01:37:00,0.2827777777777776
2022-04-27 01:38:00,0.1503216374269023
2022-04-27 01:39:00,-0.005718400331542028
2022-04-27 01:40:00,0.07412074083290676
2022-04-27 01:41:00,0.022691592874092947
2022-04-27 01:42:00,0.03760537637432293
2022-04-27 01:43:00,-0.060185955468558205
2022-04-27 01:44:00,-0.14803020470768402
2022-04-27 01:45:00,0.048152236060360565
2022-04-27 01:46:00,0.020541460063963513
2022-04-27 01:47:00,0.04603990071362318
2022-04-27 01:48:00,0.07914224598930275
2022-04-27 01:49:00,0.08116776941901804
2022-04-27 01:50:00,-0.06172163436027844
2022-04-27 01:51:00,-0.04805158806690102
2022-04-27 01:52:00,-0.09750521797179346
2022-04-27 01:53:00,0.03671117238410204
2022-04-27 01:54:00,0.004751548506725101
2022-04-27 01:55:00,-0.04780900318242587
2022-04-27 01:56:00,-0.0012506022548421925
2022-04-27 01:57:00,-0.04296734435610361
2022-04-27 01:58:00,0.0004785695717188787
2022-04-27 01:59:00,0.09320152423787675
2022-04-27 02:00:00,0.026178160919542393
2022-04-27 02:01:00,-0.08043469174503315
2022-04-27 02:02:00,-0.046428244711265165
2022-04-27 02:03:00,-0.01636226912273031
2022-04-27 02:04:00,-0.02564835763936202
2022-04-27 02:05:00,0.001655389970633081
2022-04-27 02:06:00,0.04184461002936857
2022-04-27 02:07:00,-0.01720047822804105
2022-04-27 02:08:00,-0.011324222187706567
2022-04-27 02:09:00,-0.009754609929082392
2022-04-27 02:10:00,0.05000931899641259
2022-04-27 02:11:00,0.011533538146444755
2022-04-27 02:12:00,0.06119047619047535
2022-04-27 02:13:00,0.06155105973025243
2022-04-27 02:14:00,-0.012401875581062427
2022-04-27 02:15:00,-0.044115170543747695
2022-04-27 02:16:00,-0.09167091836734187
2022-04-27 02:17:00,-0.035332792207796615
2022-04-27 02:18:00,-0.031531000380372376
2022-04-27 02:19:00,-0.04402477572125463
2022-04-27 02:20:00,-0.042422847342116654
2022-04-27 02:21:00,-0.04356001291989031
2022-04-27 02:22:00,0.010175000000000267
2022-04-27 02:23:00,0.04818930041152214
2022-04-27 02:24:00,0.013508812796018788
2022-04-27 02:25:00,-0.06562782566761172
2022-04-27 02:26:00,-0.04960619914213993
2022-04-27 02:27:00,-0.017599459576832288
2022-04-27 02:28:00,0.04299251403618243
2022-04-27 02:29:00,0.035119601328908345
2022-04-27 02:30:00,0.06997029631239116
2022-04-27 02:31:00,-0.022395758447160574
2022-04-27 02:32:00,0.03835194375517048
2022-04-27 02:33:00,-0.027693644968131537
2022-04-27 02:34:00,-0.06954156464398764
2022-04-27 02:35:00,-0.05627638121334044
2022-04-27 02:36:00,-0.051082282463006834
2022-04-27 02:37:00,0.02640895734117521
2022-04-27 02:38:00,0.12326012679852028
2022-04-27 02:39:00,0.055390547299538184
2022-04-27 02:40:00,0.008747198615399299
2022-04-27 02:41:00,-0.024175006102034047
2022-04-27 02:42:00,0.05574981065387874
2022-04-27 02:43:00,0.06630901287553925
2022-04-27 02:44:00,0.05771186440678022
2022-04-27 02:45:00,-0.007165416319349305
2022-04-27 02:46:00,-0.018895071940644215
2022-04-27 02:47:00,-0.041867592363004746
2022-04-27 02:48:00,-0.00100959023539815
2022-04-27 02:49:00,-0.01908669354838466
2022-04-27 02:50:00,0.026319826007323854
2022-04-27 02:51:00,0.006624252940042652
2022-04-27 02:52:00,0.03467412053449692
2022-04-27 02:53:00,0.10468557958790825
2022-04-27 02:54:00,0.1565461358962139
2022-04-27 02:55:00,0.1502724768423569
2022-04-27 02:56:00,0.04785677485832096
2022-04-27 02:57:00,0.018100000000004002
2022-04-27 02:58:00,-0.01659056603773479
2022-04-27 02:59:00,0.010597232704398607
2022-04-27 03:00:00,0.015406477392225781
2022-04-27 03:01:00,-0.08785384387472917
2022-04-27 03:02:00,0.010907234730197501
2022-04-27 03:03:00,-0.04134535111373694
2022-04-27 03:04:00,0.009403411668635897
2022-04-27 03:05:00,-0.003491954177444967
2022-04-27 03:06:00,-0.019894546053716766
2022-04-27 03:07:00,-0.007152988855118281
2022-04-27 03:08:00,-0.011238259536128226
2022-04-27 03:09:00,-0.0018918918918906513
2022-04-27 03:10:00,0.05200642715886161
2022-04-27 03:11:00,0.10804442508711176
2022-04-27 03:12:00,0.0957814006711466
2022-04-27 03:13:00,0.08540571450235035
2022-04-27 03:14:00,-0.0643707001522067
2022-04-27 03:15:00,-0.09017516339869402
2022-04-27 03:16:00,-0.0728449754901952
2022-04-27 03:17:00,-0.07956597222222328
2022-04-27 03:18:00,-0.004969444444444804
2022-04-27 03:19:00,-0.007429059829057394
2022-04-27 03:20:00,-0.025577444235981517
2022-04-27 03:21:00,0.06877474141233719
2022-04-27 03:22:00,0.09854665626972903
2022-04-27 03:23:00,0.05385433715220245
2022-04-27 03:24:00,0.06570263070263849
2022-04-27 03:25:00,0.01502459242884413
2022-04-27 03:26:00,0.0059029713866429745
2022-04-27 03:27:00,0.006716220971149767
2022-04-27 03:28:00,0.03231453392167438
2022-04-27 03:29:00,0.045498266591199155
2022-04-27 05:01:00,0.1831399794260804
2022-04-27 05:02:00,0.04180657380253905
2022-04-27 05:03:00,-0.005778675538650191
2022-04-27 05:04:00,0.01580213028478994
2022-04-27 05:05:00,0.0780691827943194
2022-04-27 05:06:00,0.009836284028171605
2022-04-27 05:07:00,0.0844394322146087
2022-04-27 05:08:00,-0.005277836541853986
2022-04-27 05:09:00,-0.12229885057471535
2022-04-27 05:10:00,0.0029256594724209606
2022-04-27 05:11:00,0.017675606350366024
2022-04-27 05:12:00,0.07512808391359371
2022-04-27 05:13:00,7.151606448729808e-05
2022-04-27 05:14:00,0.12276061911792624
2022-04-27 05:15:00,0.08878028723310294
2022-04-27 05:16:00,0.026921048360918576
2022-04-27 05:17:00,-0.0034294871794848802
2022-04-27 05:18:00,-0.035081543357197376
2022-04-27 05:19:00,-0.018316845738215903
2022-04-27 05:20:00,-0.021098737341365137
2022-04-27 05:21:00,0.048753613462729106
2022-04-27 05:22:00,0.06491017964071943
2022-04-27 05:23:00,0.0267857142857153
2022-04-27 05:24:00,-0.00013433813892760327
2022-04-27 05:25:00,-0.024533149545803212
2022-04-27 05:26:00,0.051255923058878494
2022-04-27 05:27:00,0.09123111349802926
2022-04-27 05:28:00,0.031073128801907046
2022-04-27 05:29:00,-0.043217658975507334
2022-04-27 05:30:00,0.06413444127844059
2022-04-27 05:31:00,-0.029666335311421932
2022-04-27 05:32:00,-0.004836531259002186
2022-04-27 05:33:00,-0.1869468253033375
2022-04-27 05:34:00,-0.17949922388557127
2022-04-27 05:35:00,0.09553600750644975
2022-04-27 05:36:00,0.06794931293751816
2022-04-27 05:37:00,0.0811211286338569
2022-04-27 05:38:00,-0.05343638105061288
2022-04-27 05:39:00,-0.021019225081332138
2022-04-27 05:40:00,0.04475717106804211
2022-04-27 05:41:00,0.14709935876759772
2022-04-27 05:42:00,0.037950764319472086
2022-04-27 05:43:00,0.05018795412237864
2022-04-27 05:44:00,0.09411836455894118
2022-04-27 05:45:00,0.050940734989652015
2022-04-27 05:46:00,-0.09277235323016342
2022-04-27 05:47:00,-0.12336148807177594
2022-04-27 05:48:00,-0.005254006440857495
2022-04-27 05:49:00,0.02590535521043691
2022-04-27 05:50:00,0.1717502485550071
2022-04-27 05:51:00,0.0847441487392544
2022-04-27 05:52:00,0.07345410628019522
2022-04-27 05:53:00,-0.07088166265209139
2022-04-27 05:54:00,0.007225331902738219
2022-04-27 05:55:00,0.060903805496828056
2022-04-27 05:56:00,0.044171176046180705
2022-04-27 05:57:00,-0.04395465415746713
2022-04-27 05:58:00,-0.04764311703270252
2022-04-27 05:59:00,0.04375821180319406
2022-04-27 06:00:00,-0.008740301724142086
2022-04-27 06:01:00,-0.013169948630135764
2022-04-27 06:02:00,-0.022228795596188178
2022-04-27 06:03:00,-0.11328757258882405
2022-04-27 06:04:00,-0.04375826270430139
2022-04-27 06:05:00,0.012505720823799749
2022-04-27 06:06:00,0.044160718148386735
2022-04-27 06:07:00,0.0719784796945504
2022-04-27 06:08:00,0.01212989733919656
2022-04-27 06:09:00,-0.0419164381773065
2022-04-27 06:10:00,0.01042417134400253
2022-04-27 06:11:00,0.025789285501460313
2022-04-27 06:12:00,0.036146727403501444
2022-04-27 06:13:00,0.08212049207953953
2022-04-27 06:14:00,0.06722642892036745
2022-04-27 06:15:00,0.04654871708871511
2022-04-27 06:16:00,-0.015514129756073913
2022-04-27 06:17:00,-0.021297035008338128
2022-04-27 06:18:00,-0.02039565826330403
2022-04-27 06:19:00,0.027289209261684988
2022-04-27 06:20:00,0.013729735950811062
2022-04-27 06:21:00,-0.029695685139230932
2022-04-27 06:22:00,-0.003942307692312852
2022-04-27 06:23:00,-0.0326258992805748
2022-04-27 06:24:00,0.021750899280576164
2022-04-27 06:25:00,0.06903033980582762
