ltp
3.52
3.52
3.52
3.55
3.58
3.54
3.55
3.53
3.51
3.54
3.56
3.55
""
""
""
""
""
""
""
""
""
3.56
3.55
3.53
3.53
3.54
3.55
3.58
3.56
3.55
3.53
3.52
3.54
