ltp
15.9
15.87
15.81
15.8
15.86
15.86
15.84
15.81
15.78
15.69
15.77
15.77
15.78
15.8
15.75
15.73
15.72
15.75
15.74
15.74
15.75
15.77
15.78
15.77
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
15.76
15.75
15.74
15.71
15.71
15.69
15.7
15.69
15.68
15.66
15.59
15.65
15.63
15.62
15.65
15.68
15.71
15.76
15.77
15.76
15.79
15.84
15.84
15.84
