ts,SSE_600370
2022-04-27 01:30:00,
2022-04-27 01:31:00,0.002668918918919072
2022-04-27 01:32:00,-0.004080209241499766
2022-04-27 01:33:00,-0.03517204301075294
2022-04-27 01:34:00,0.012277777777778276
2022-04-27 01:35:00,-0.019944444444444542
2022-04-27 01:36:00,0.00509677419354837
2022-04-27 01:37:00,0.012518610421836218
2022-04-27 01:38:00,0.015608495981630721
2022-04-27 01:39:00,0.00783167495854098
2022-04-27 01:40:00,-0.0065087929656280075
2022-04-27 01:41:00,0.0033039836787289723
2022-04-27 01:42:00,0.0028253100693711453
2022-04-27 01:43:00,-0.0022124801790877058
2022-04-27 01:44:00,-0.017482806928171613
2022-04-27 01:45:00,-0.0048807692307688555
2022-04-27 01:46:00,-0.013603355704698394
2022-04-27 01:47:00,0.0028460130473555445
2022-04-27 01:48:00,0.004852464608562812
2022-04-27 01:49:00,0.004604878048779959
2022-04-27 01:50:00,-0.006865359477123967
2022-04-27 01:51:00,0.002738626803856725
2022-04-27 01:52:00,-0.001586310804993385
2022-04-27 01:53:00,0.006913043478260494
2022-04-27 01:54:00,0.000571428571428445
2022-04-27 01:55:00,-0.006682539682539623
2022-04-27 01:56:00,0.007421455938697363
2022-04-27 01:57:00,0.001237600377893333
2022-04-27 01:58:00,-0.0011601901034383744
2022-04-27 01:59:00,2.4888003986589524e-06
2022-04-27 02:00:00,0.000609756097560421
2022-04-27 02:01:00,-0.000175438596491162
2022-04-27 02:02:00,-0.00030075187969913486
2022-04-27 02:03:00,-0.0028571428571426694
2022-04-27 02:04:00,0.0008333333333330195
2022-04-27 02:05:00,0.0024038461538462563
2022-04-27 02:06:00,-0.0028583916083917416
2022-04-27 02:07:00,0.002954545454545432
2022-04-27 02:08:00,-0.007500000000000284
2022-04-27 02:09:00,0.0050000000000003375
2022-04-27 02:10:00,0.0005645161290321887
2022-04-27 02:11:00,0.002035483870967525
2022-04-27 02:12:00,0.0013285714285715677
2022-04-27 02:13:00,0.0038655462184871148
2022-04-27 02:14:00,0.004705882352941337
2022-04-27 02:15:00,-0.006999999999999673
2022-04-27 02:16:00,-0.0028601398601399985
2022-04-27 02:17:00,-0.0006661759293336011
2022-04-27 02:18:00,0.000526315789473486
2022-04-27 02:19:00,-0.000526315789473486
2022-04-27 02:20:00,-0.0017813765182186359
2022-04-27 02:21:00,8.547008546955226e-05
2022-04-27 02:22:00,-0.0048366013071894365
2022-04-27 02:23:00,0.0030047694753578824
2022-04-27 02:24:00,-0.001621621621621827
2022-04-27 02:25:00,-0.00438114250614241
2022-04-27 02:26:00,-0.002670454545454337
2022-04-27 02:27:00,-0.0072727272727273196
2022-04-27 02:28:00,0.004750000000000032
2022-04-27 02:29:00,0.00170161290322568
2022-04-27 02:30:00,-0.0012849462365593922
2022-04-27 02:31:00,-0.004651202749140548
2022-04-27 02:32:00,-0.0005154639175257714
2022-04-27 02:33:00,0.002631578947368318
2022-04-27 02:34:00,-0.00361197110423106
2022-04-27 02:35:00,-0.004162464985994596
2022-04-27 02:36:00,0.003046082949308637
2022-04-27 02:37:00,0.0014301075268816632
2022-04-27 02:38:00,0.0065833333333338295
2022-04-27 02:39:00,-0.0016309523809527882
2022-04-27 02:40:00,0.0005980066445183674
2022-04-27 02:41:00,0.0036347975882859984
2022-04-27 02:42:00,0.0024380032206114954
2022-04-27 02:43:00,-9.93788819871888e-05
2022-04-27 02:44:00,-0.004746031746031054
2022-04-27 02:45:00,0.004603174603174054
2022-04-27 02:46:00,-0.0014039408866999281
2022-04-27 02:47:00,-0.0015325670498085309
2022-04-27 02:48:00,0.0022222222222225696
2022-04-27 02:49:00,-0.004666666666666153
2022-04-27 02:50:00,0.004893939393938673
2022-04-27 02:51:00,0.0019678492239476597
2022-04-27 02:52:00,0.007804878048780051
2022-04-27 02:53:00,-0.0009999999999998899
2022-04-27 02:54:00,0.0009999999999998899
2022-04-27 02:55:00,-0.003636363636363882
2022-04-27 02:56:00,0.003636363636363882
2022-04-27 02:57:00,0.009687499999999627
2022-04-27 02:58:00,0.00031250000000015987
2022-04-27 02:59:00,0.006521739130434856
2022-04-27 03:00:00,0.003221850613154942
2022-04-27 03:01:00,-0.007076923076922981
2022-04-27 03:02:00,-0.003101449275362711
2022-04-27 03:03:00,-0.001186839012925489
2022-04-27 03:04:00,0.003929313929313949
2022-04-27 03:05:00,-0.001107692307692254
2022-04-27 03:06:00,-0.0006444444444442254
2022-04-27 03:07:00,0.002444444444444027
2022-04-27 03:08:00,0.0012857142857143344
2022-04-27 03:09:00,0.0
2022-04-27 03:10:00,0.0003296703296702397
2022-04-27 03:11:00,-0.004615384615384688
2022-04-27 03:12:00,0.002941176470588225
2022-04-27 03:13:00,0.0011497326203211422
2022-04-27 03:14:00,-0.004934282584885263
2022-04-27 03:15:00,-0.006525047558655572
2022-04-27 03:16:00,0.006392811296533907
2022-04-27 03:17:00,0.0003756097560976279
2022-04-27 03:18:00,-0.0015739130434782034
2022-04-27 03:19:00,-0.004312573443008727
2022-04-27 03:20:00,-0.0023135135135130547
2022-04-27 03:21:00,0.0038000000000000256
2022-04-27 03:22:00,-0.003235294117646781
2022-04-27 03:23:00,0.0008439897698209187
2022-04-27 03:24:00,-0.0014975845410627464
2022-04-27 03:25:00,-0.0007777777777775441
2022-04-27 03:26:00,-0.0006723163841808599
2022-04-27 03:27:00,-0.00028601694915275644
2022-04-27 03:28:00,0.0036249999999999893
2022-04-27 03:29:00,-0.0018235294117641132
2022-04-27 05:01:00,0.008726442033123227
2022-04-27 05:02:00,0.005670857870443857
2022-04-27 05:03:00,0.003226229508196621
2022-04-27 05:04:00,0.0032408163265307266
2022-04-27 05:05:00,0.013541707945313952
2022-04-27 05:06:00,0.004417475728155651
2022-04-27 05:07:00,4.440892098500626e-16
2022-04-27 05:08:00,-0.000571428571428445
2022-04-27 05:09:00,0.000571428571428001
2022-04-27 05:10:00,-0.000789473684210229
2022-04-27 05:11:00,0.000789473684210229
2022-04-27 05:12:00,0.000432098765432265
2022-04-27 05:13:00,-0.000432098765432265
2022-04-27 05:14:00,0.008983050847457097
2022-04-27 05:15:00,0.0014988768633861227
2022-04-27 05:16:00,0.0059180722891567505
2022-04-27 05:17:00,0.003289440993788695
2022-04-27 05:18:00,0.0018174083212798564
2022-04-27 05:19:00,0.006387887527036451
2022-04-27 05:20:00,-0.00810092240911553
2022-04-27 05:21:00,-0.001729298303957183
2022-04-27 05:22:00,0.004420332355816292
2022-04-27 05:23:00,0.00905361305361252
2022-04-27 05:24:00,0.004850427350427733
2022-04-27 05:25:00,-0.00438888888888922
2022-04-27 05:26:00,0.0013333333333336306
2022-04-27 05:27:00,0.005539906103286807
2022-04-27 05:28:00,0.006022593896713335
2022-04-27 05:29:00,0.006290607344632715
2022-04-27 05:30:00,0.0005419543837619223
2022-04-27 05:31:00,0.0074607941274611456
2022-04-27 05:32:00,0.000262865605330731
2022-04-27 05:33:00,-0.006510878323932268
2022-04-27 05:34:00,-0.001845286059629192
2022-04-27 05:35:00,-0.005345890410958454
2022-04-27 05:36:00,0.004249999999999865
2022-04-27 05:37:00,-0.0015999999999998238
2022-04-27 05:38:00,-0.007424390243902845
2022-04-27 05:39:00,-0.002118466898954896
2022-04-27 05:40:00,-0.00528571428571345
2022-04-27 05:41:00,0.006610389610389067
2022-04-27 05:42:00,0.0014848484848486443
2022-04-27 05:43:00,0.007083333333333108
2022-04-27 05:44:00,-0.002749999999999808
2022-04-27 05:45:00,-0.0030588235294120025
2022-04-27 05:46:00,-0.002941176470588225
2022-04-27 05:47:00,0.0012500000000001954
2022-04-27 05:48:00,0.003750000000000142
2022-04-27 05:49:00,0.00514814814814768
2022-04-27 05:50:00,0.0007214170692440014
2022-04-27 05:51:00,0.014788329519450194
2022-04-27 05:52:00,0.004342105263158036
2022-04-27 05:53:00,-0.00028571428571444457
2022-04-27 05:54:00,-0.0011957671957669724
2022-04-27 05:55:00,-0.004011476264997871
2022-04-27 05:56:00,-0.004507042253520943
2022-04-27 05:57:00,0.0
2022-04-27 05:58:00,0.0
2022-04-27 05:59:00,0.010000000000000231
2022-04-27 06:00:00,-0.009411764705882675
2022-04-27 06:01:00,-0.0007668067226891395
2022-04-27 06:02:00,-0.00267857142857153
2022-04-27 06:03:00,0.0008571428571433337
2022-04-27 06:04:00,0.0014871794871793576
2022-04-27 06:05:00,-0.0017094017094017033
2022-04-27 06:06:00,-0.00366013071895388
2022-04-27 06:07:00,0.0008823529411761122
2022-04-27 06:08:00,-0.0032812500000001243
2022-04-27 06:09:00,0.00572311046511631
2022-04-27 06:10:00,-0.0007751937984497026
2022-04-27 06:11:00,0.0032343234323435333
2022-04-27 06:12:00,0.00021949182870040218
2022-04-27 06:13:00,0.007212851405623333
2022-04-27 06:14:00,-0.0006666666666674814
2022-04-27 06:15:00,-0.004722222222222072
2022-04-27 06:16:00,0.002341269841270144
2022-04-27 06:17:00,0.0049450549450549275
2022-04-27 06:18:00,-0.0005944055944051563
2022-04-27 06:19:00,0.0007253384912955241
2022-04-27 06:20:00,-0.0007902735562308472
2022-04-27 06:21:00,-0.003865546218487559
2022-04-27 06:22:00,0.0029864253393667717
2022-04-27 06:23:00,0.0012362637362635098
2022-04-27 06:24:00,0.001071428571428612
2022-04-27 06:25:00,-0.004090909090909367
2022-04-27 06:26:00,-0.004433681073025664
2022-04-27 06:27:00,0.0044069431051112495
2022-04-27 06:28:00,0.003945233265720383
2022-04-27 06:29:00,-0.006854613233923779
2022-04-27 06:30:00,-0.002567567567567597
2022-04-27 06:31:00,-6.642235455744938e-05
2022-04-27 06:32:00,-0.0005828854898717317
2022-04-27 06:33:00,-0.001470383275262055
2022-04-27 06:34:00,0.0008809523809523157
2022-04-27 06:35:00,-0.003782051282051224
2022-04-27 06:36:00,0.0020066889632106566
2022-04-27 06:37:00,0.0023796880185860125
2022-04-27 06:38:00,1.6241676140893446e-05
2022-04-27 06:39:00,0.0047582205029019775
2022-04-27 06:40:00,-0.003831168831168963
2022-04-27 06:41:00,-0.0007142857142858894
2022-04-27 06:42:00,-0.0004166666666667318
2022-04-27 06:43:00,-0.00022849462365570616
2022-04-27 06:44:00,0.004474948524365363
2022-04-27 06:45:00,0.0026218256691823427
2022-04-27 06:46:00,0.0033788955713509594
2022-04-27 06:47:00,0.001419491525423755
2022-04-27 06:48:00,0.0015625000000003553
2022-04-27 06:49:00,0.0050446428571429
2022-04-27 06:50:00,-0.0013798701298703975
2022-04-27 06:51:00,-0.006477272727272609
2022-04-27 06:52:00,0.0036363636363634377
2022-04-27 06:53:00,0.0025757575757574536
2022-04-27 06:54:00,-0.00313519813519747
2022-04-27 06:55:00,-0.0014102564102569382
