,ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0,vwap
0,2022-04-15 01:30:00,5.968644519883608,60.41028128031038,66206.11711930165,85143.34335596509,5.974350145489816,5.9686445198836084
1,2022-04-15 01:40:00,5.926252840909091,2.7278409090909093,107759.51704545454,104084.7934659091,5.932112215909091,5.966813015364598
2,2022-04-15 01:50:00,5.942673149905124,77.65370018975332,76737.0241935484,105064.4976280835,5.948598197343454,5.9534986776187395
3,2022-04-15 02:00:00,5.946162869388676,23.300248138957816,156531.92104669524,219233.31964809383,5.951818181818182,5.952457029771159
4,2022-04-15 02:10:00,5.950657112897589,62.37154840964698,70950.42467668647,114857.90877315625,5.956536176162182,5.95196130510269
5,2022-04-15 02:20:00,5.975166297117517,420.45454545454544,211749.27937915744,75175.69290465632,5.979764412416852,5.967043033993678
6,2022-04-15 02:30:00,5.98651865415427,538.8876173037308,130833.92080567636,64524.81116960403,5.990391393911651,5.975893699681048
7,2022-04-15 02:40:00,5.994680077556955,233.63548230731945,101019.69946679592,80667.50363548231,5.999258361609306,5.978985877263301
8,2022-04-15 02:50:00,5.986619599578503,51.57007376185459,66799.48577449947,166989.46259220233,5.990998946259221,5.979253496970077
9,2022-04-15 03:00:00,5.950650899958141,68.80200920887401,47094.92256174132,153901.99832565928,5.95609250732524,5.977975474444235
10,2022-04-15 03:10:00,5.946719927645463,457.58878504672896,53414.13747362074,86682.17365088935,5.950021103406693,5.970815079721303
11,2022-04-15 03:20:00,5.931548201438849,151.03079136690647,48306.18820143885,104026.76834532374,5.937441726618705,5.968054692074579
21,2022-04-15 05:00:00,5.9261251152782055,391.18967107285584,73978.97817399324,154911.90147556103,5.931277282508454,5.961596087795724
22,2022-04-15 05:10:00,5.967305992575571,1063.765953685699,106359.49478522185,69944.36980731836,5.971352306876437,5.963281724030187
23,2022-04-15 05:20:00,5.970862585616438,424.4345034246575,188978.83133561644,69738.4430650685,5.975569349315069,5.964080562306274
24,2022-04-15 05:30:00,5.974800995024876,619.2578018995929,390662.5719131615,87873.71302578019,5.97800316598824,5.965509139042955
25,2022-04-15 05:40:00,5.975406011664424,366.5769403319874,207252.05854643337,97710.6998654105,5.979457155675191,5.966232755498973
26,2022-04-15 05:50:00,5.970270967741935,239.3578494623656,156968.42559139786,75884.8623655914,5.974673118279569,5.966416759862142
27,2022-04-15 06:00:00,5.962009222661397,324.92314448836186,248358.0368906456,84880.93983311375,5.96741985068072,5.966160014332797
28,2022-04-15 06:10:00,5.9341458253174295,122.3162754905733,65553.52058484033,91859.4844170835,5.940038476337053,5.965473052728488
29,2022-04-15 06:20:00,5.903992164544564,66.64054848188051,159926.3075416259,185458.45249755145,5.910329089128306,5.964762597678564
30,2022-04-15 06:30:00,5.842845146120256,471.5485387974471,168157.23883103795,138096.8189452469,5.849566677863621,5.955547159542198
31,2022-04-15 06:40:00,5.798176876744528,112.4465990891729,193937.51388276773,123337.03569854562,5.803985603055677,5.9527608176263955
32,2022-04-15 06:50:00,5.825884691848906,56.85089463220676,205893.90854870772,274092.2703777336,5.830572564612326,5.951635144704733
