ltp
13.55
13.74
13.98
13.86
13.68
13.77
13.7
13.78
13.8
13.63
13.57
13.49
13.5
13.46
13.47
13.38
13.46
13.42
13.32
13.29
13.26
13.2
13.3
13.32
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
13.25
13.39
13.38
13.41
13.31
13.38
13.3
13.21
13.18
13.16
13.2
13.18
13.1
13.12
13.1
13.12
13.01
13.02
13.06
13.17
13.17
13.09
13.2
13.19
