ltp
7.81
7.73
7.64
7.61
7.66
7.63
7.59
7.55
7.5
7.47
7.35
7.4
7.34
7.36
7.35
7.33
7.19
7.19
7.21
7.23
7.21
7.24
7.26
7.28
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7.23
7.24
7.21
7.23
7.19
7.19
7.17
7.16
0.0
0.0
0.0
0.0
0.0
7.27
7.41
7.42
7.35
7.3
7.22
7.31
7.21
7.24
7.23
7.23
