,ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0,vwap
0,2022-03-03 01:30:00,8.72,1100.0,44700.0,6900.0,8.73,8.72
1,2022-03-03 01:31:00,8.71,1200.0,30200.0,42070.0,8.71,8.714782608695652
2,2022-03-03 01:32:00,8.69,107400.0,4200.0,19070.0,8.7,8.690519598906107
3,2022-03-03 01:33:00,8.77,6800.0,4800.0,146000.0,8.77,8.695158798283261
4,2022-03-03 01:34:00,8.77,100.0,121700.0,1300.0,8.78,8.695222984562607
5,2022-03-03 01:35:00,8.75,200.0,7800.0,58400.0,8.75,8.695316780821917
6,2022-03-03 01:36:00,8.75,3200.0,59200.0,45500.0,8.75,8.696775
7,2022-03-03 01:37:00,8.77,8700.0,75900.0,38100.0,8.77,8.701724941724942
8,2022-03-03 01:38:00,8.77,1400.0,40000.0,46200.0,8.77,8.702459646425826
9,2022-03-03 01:39:00,8.8,300.0,86900.0,28000.0,8.81,8.702684049079755
10,2022-03-03 01:40:00,8.8,400.0,112500.0,59300.0,8.8,8.702981651376147
11,2022-03-03 01:41:00,8.79,100.0,35000.0,9800.0,8.8,8.703048128342246
12,2022-03-03 01:42:00,8.76,100.0,31600.0,5300.0,8.77,8.703091603053435
13,2022-03-03 01:43:00,8.78,100.0,2400.0,7800.0,8.79,8.703150266971777
14,2022-03-03 01:44:00,8.79,100.0,170800.0,2400.0,8.8,8.703216463414634
15,2022-03-03 01:45:00,8.79,1000.0,9700.0,77300.0,8.79,8.703872919818457
16,2022-03-03 01:46:00,8.78,2000.0,70500.0,52500.0,8.79,8.705007451564828
17,2022-03-03 01:47:00,8.78,200.0,167900.0,37600.0,8.79,8.705119047619048
18,2022-03-03 01:48:00,8.82,100.0,63600.0,54574.0,8.82,8.705204460966543
19,2022-03-03 01:49:00,8.83,3000.0,87700.0,66200.0,8.83,8.707927272727273
20,2022-03-03 01:50:00,8.82,500.0,12300.0,54700.0,8.83,8.708333333333334
21,2022-03-03 01:51:00,8.82,2000.0,30500.0,53100.0,8.83,8.709928571428572
22,2022-03-03 01:52:00,8.81,100.0,34000.0,69674.0,8.81,8.71
23,2022-03-03 01:53:00,8.81,100.0,81800.0,89474.0,8.82,8.710071326676177
24,2022-03-03 01:54:00,8.78,900.0,34001.0,42600.0,8.78,8.710517363571935
25,2022-03-03 01:55:00,8.76,1400.0,29700.0,200.0,8.77,8.71100350877193
26,2022-03-03 01:56:00,8.76,2000.0,31400.0,66099.0,8.77,8.711681660899654
27,2022-03-03 01:57:00,8.74,100.0,64000.0,24600.0,8.75,8.711701244813279
28,2022-03-03 01:58:00,8.74,900.0,41400.0,42900.0,8.74,8.711876288659793
29,2022-03-03 01:59:00,8.74,100.0,3300.0,25300.0,8.75,8.711895604395604
30,2022-03-03 02:00:00,8.72,1000.0,19500.0,82400.0,8.73,8.711950886766711
31,2022-03-03 02:01:00,8.73,500.0,9900.0,9700.0,8.73,8.71201223657376
32,2022-03-03 02:02:00,8.75,100.0,33000.0,29900.0,8.76,8.71203804347826
33,2022-03-03 02:03:00,8.75,1700.0,800.0,24500.0,8.75,8.71247145735393
34,2022-03-03 02:04:00,8.75,1000.0,5500.0,2200.0,8.76,8.712721814543029
35,2022-03-03 02:05:00,8.76,500.0,102833.0,6400.0,8.77,8.712878989361702
36,2022-03-03 02:06:00,8.77,1400.0,11400.0,20600.0,8.78,8.71340579710145
37,2022-03-03 02:07:00,8.79,300.0,300.0,74600.0,8.79,8.713556870479948
38,2022-03-03 02:08:00,8.77,100.0,3200.0,8700.0,8.77,8.713593955321945
39,2022-03-03 02:09:00,8.77,100.0,2100.0,2100.0,8.78,8.713630991464216
40,2022-03-03 02:10:00,8.79,100.0,136639.0,12600.0,8.8,8.713681102362205
41,2022-03-03 02:11:00,8.78,400.0,2200.0,59500.0,8.78,8.713854712041885
42,2022-03-03 02:12:00,8.77,100.0,9600.0,19400.0,8.77,8.7138914323087
43,2022-03-03 02:13:00,8.76,900.0,6700.0,5000.0,8.77,8.714161248374513
44,2022-03-03 02:14:00,8.75,100.0,17500.0,16100.0,8.76,8.714184535412606
45,2022-03-03 02:15:00,8.75,300.0,4700.0,57100.0,8.75,8.714254215304798
46,2022-03-03 02:16:00,8.74,500.0,11400.0,33300.0,8.74,8.714337427278604
47,2022-03-03 02:17:00,8.75,500.0,8700.0,1400.0,8.76,8.714452319587629
48,2022-03-03 02:18:00,8.75,3600.0,16300.0,48000.0,8.76,8.715258186397985
49,2022-03-03 02:19:00,8.76,100.0,28300.0,300.0,8.77,8.715286343612334
50,2022-03-03 02:20:00,8.76,300.0,29400.0,6500.0,8.77,8.715370603015076
51,2022-03-03 02:21:00,8.76,1000.0,21900.0,32300.0,8.77,8.715649188514357
52,2022-03-03 02:22:00,8.79,200.0,700.0,58400.0,8.79,8.715741895261845
53,2022-03-03 02:23:00,8.78,1352.0,38900.0,25100.0,8.79,8.716278995004698
54,2022-03-03 02:24:00,8.79,2900.0,14900.0,67800.0,8.79,8.717577436046936
55,2022-03-03 02:25:00,8.78,800.0,18900.0,24948.0,8.78,8.71787926407659
56,2022-03-03 02:26:00,8.77,248.0,12752.0,85700.0,8.77,8.717957272178635
57,2022-03-03 02:27:00,8.77,100.0,5752.0,113200.0,8.77,8.717988661037394
58,2022-03-03 02:28:00,8.76,100.0,90152.0,114800.0,8.77,8.718013984327909
59,2022-03-03 02:29:00,8.76,100.0,96152.0,29800.0,8.77,8.718039277108433
60,2022-03-03 02:30:00,8.77,1200.0,74752.0,55000.0,8.77,8.718412200956937
61,2022-03-03 02:31:00,8.75,100.0,50300.0,82900.0,8.76,8.718431081888822
