ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0
2022-04-21 01:30:00,7.277142857142857,-588.25,8042.892857142857,12848.933673469388,7.285051020408162
2022-04-21 01:35:00,7.308421052631579,-28.571428571428573,11098.872180451128,8271.24060150376,7.316503759398496
2022-04-21 01:40:00,7.2526675427069645,-384.62549277266754,15845.466491458606,21094.349540078845,7.260814717477003
2022-04-21 01:45:00,7.240453563714903,-38.8768898488121,10935.85313174946,29924.190064794817,7.246738660907128
2022-04-21 01:50:00,7.283044280442804,-8.118081180811808,6595.387453874539,13362.730627306273,7.290424354243542
2022-04-21 01:55:00,7.295421245421246,-556.4102564102565,12566.300366300366,19119.41391941392,7.303809523809524
2022-04-21 02:00:00,7.284404536862003,-561.8147448015122,8272.022684310019,23094.896030245745,7.2942722117202266
2022-04-21 02:05:00,7.357570303712036,616.9853768278965,17113.835770528683,22328.346456692914,7.362418447694038
2022-04-21 02:10:00,7.327421289355323,-354.00299850074964,14837.271364317841,42542.608695652176,7.335292353823089
2022-04-21 02:15:00,7.326009732360098,-284.18491484184915,15761.313868613139,31910.170316301705,7.333284671532847
2022-04-21 02:20:00,7.3396788008565315,-347.83725910064237,12807.494646680942,39862.269807280514,7.345952890792291
2022-04-21 02:25:00,7.38317907444668,-11.066398390342052,10508.450704225352,29118.71227364185,7.38943661971831
2022-04-21 02:30:00,7.381090342679127,-161.99376947040497,17468.22429906542,20834.579439252335,7.386822429906542
2022-04-21 02:35:00,7.355522388059701,-338.5074626865672,9831.940298507463,9474.328358208955,7.365134328358209
2022-04-21 02:40:00,7.335677966101695,-266.9491525423729,4402.118644067797,12958.050847457627,7.343389830508475
2022-04-21 02:45:00,7.343869047619047,25.0,7014.880952380952,33047.619047619046,7.3514880952380945
2022-04-21 02:50:00,7.307604166666667,-1982.5520833333333,16686.458333333332,25011.979166666668,7.318463541666667
2022-04-21 02:55:00,7.319268292682927,61.46341463414634,14360.487804878048,54386.829268292684,7.330146341463415
2022-04-21 03:00:00,7.30747572815534,-3004.368932038835,5722.815533980583,99695.63106796116,7.321504854368932
2022-04-21 03:05:00,7.279113300492611,-785.7142857142857,14953.20197044335,35346.30541871921,7.286699507389163
2022-04-21 03:10:00,7.265418994413408,-753.3519553072625,24710.335195530726,26266.480446927373,7.27268156424581
2022-04-21 03:15:00,7.240766423357664,-847.992700729927,9906.38686131387,34899.81751824817,7.250766423357664
2022-04-21 03:20:00,7.20745867768595,-1014.4628099173553,9202.066115702479,42724.586776859505,7.217128099173554
2022-04-21 03:25:00,7.197364620938629,-830.3249097472924,8193.501805054151,54579.783393501806,7.205667870036101
2022-04-21 03:30:00,7.2,-50900.0,81900.0,7100.0,7.2
2022-04-21 03:35:00,,,,,
2022-04-21 03:40:00,,,,,
2022-04-21 03:45:00,,,,,
2022-04-21 03:50:00,,,,,
2022-04-21 03:55:00,,,,,
2022-04-21 04:00:00,,,,,
2022-04-21 04:05:00,,,,,
2022-04-21 04:10:00,,,,,
2022-04-21 04:15:00,,,,,
2022-04-21 04:20:00,,,,,
2022-04-21 04:25:00,,,,,
2022-04-21 04:30:00,,,,,
2022-04-21 04:35:00,,,,,
2022-04-21 04:40:00,,,,,
2022-04-21 04:45:00,,,,,
2022-04-21 04:50:00,,,,,
2022-04-21 04:55:00,,,,,
2022-04-21 05:00:00,7.198669724770642,-52.293577981651374,9432.56880733945,105086.23853211009,7.206743119266055
2022-04-21 05:05:00,7.262711864406779,-432.0621468926554,4904.237288135593,9231.77966101695,7.268446327683616
2022-04-21 05:10:00,7.242877358490566,-49.528301886792455,3887.735849056604,8566.981132075472,7.248584905660378
2022-04-21 05:15:00,7.2947079037800675,426.11683848797253,10380.068728522338,5376.288659793814,7.299037800687286
2022-04-21 05:20:00,7.272969696969697,-6.0606060606060606,9709.69696969697,7016.969696969697,7.277878787878787
2022-04-21 05:25:00,7.248947368421053,-664.0350877192982,5989.035087719299,9060.964912280702,7.256754385964912
2022-04-21 05:30:00,7.225718390804598,-1395.4022988505747,8671.551724137931,34708.90804597701,7.242931034482758
2022-04-21 05:35:00,7.198048780487805,-2585.060975609756,22169.439024390245,60202.439024390245,7.214268292682927
2022-04-21 05:40:00,7.196968503937008,28.74015748031496,5536.220472440945,24173.228346456694,7.203385826771654
2022-04-21 05:45:00,7.194360465116279,-509.30232558139534,4984.883720930233,24057.558139534885,7.202848837209303
2022-04-21 05:50:00,7.200952380952381,-446.42857142857144,25982.14285714286,21867.85714285714,7.2094047619047625
2022-04-21 05:55:00,7.182129380053909,-2226.6846361185985,17538.539083557953,39642.04851752021,7.193180592991914
2022-04-21 06:00:00,7.173308270676691,-625.5639097744361,21897.744360902256,15593.984962406015,7.187669172932331
2022-04-21 06:05:00,7.168128654970761,-308.7719298245614,20369.590643274852,26600.0,7.175614035087719
2022-04-21 06:10:00,7.141234567901235,-2576.8518518518517,15460.802469135802,39709.87654320987,7.151018518518518
2022-04-21 06:15:00,7.123643410852713,37.5968992248062,26165.891472868218,48963.56589147287,7.129767441860465
2022-04-21 06:20:00,7.144646464646465,361.1111111111111,9920.70707070707,10637.878787878788,7.150858585858586
2022-04-21 06:25:00,7.148715083798882,376.536312849162,14372.625698324022,22486.03351955307,7.154525139664805
2022-04-21 06:30:00,7.179288888888888,110.66666666666667,9249.333333333334,9842.222222222223,7.1851111111111114
2022-04-21 06:35:00,7.164560000000001,-659.2,23447.2,51047.2,7.1696
2022-04-21 06:40:00,7.1626200873362444,279.91266375545854,38862.008733624454,76495.63318777292,7.16825327510917
2022-04-21 06:45:00,7.192640692640692,-273.17316017316017,21100.4329004329,102010.79220779221,7.199350649350649
2022-04-21 06:50:00,7.22361581920904,20.71939736346516,38099.09981167608,100787.263653484,7.2298493408662905
2022-04-21 06:55:00,7.270376344086022,-41.39784946236559,24988.709677419356,21825.8064516129,7.2783870967741935
