,ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0,vwap
0,2022-03-14 01:30:00,3.849292929292929,3357.4848484848485,141379.70707070708,76737.22727272728,3.85479797979798,3.849292929292929
1,2022-03-14 01:35:00,3.8636613055818354,705.7965941343425,159406.23462630087,106552.56953642383,3.8694228949858087,3.851788732547309
2,2022-03-14 01:40:00,3.8602738712065134,249.29681717246484,146682.44411547002,128648.1865284974,3.8643523316062174,3.8522792321820005
3,2022-03-14 01:45:00,3.884620087336245,1166.5484716157205,234538.9467248908,177258.92751091704,3.88738864628821,3.8591648504566556
4,2022-03-14 01:50:00,3.877979315831345,226.17342879872712,229260.7000795545,146416.07000795545,3.882402545743835,3.8599107064195874
5,2022-03-14 01:55:00,3.893201238390093,1116.3467492260063,312461.23839009285,74749.65944272446,3.8964148606811135,3.8653586250290792
6,2022-03-14 02:00:00,3.895310519645121,118.8212927756654,168882.76299112802,103089.86058301647,3.899828897338403,3.865871403524084
7,2022-03-14 02:05:00,3.892084870848709,16.535977859778598,338911.1623616236,99267.91974169742,3.898348708487085,3.865933709842162
8,2022-03-14 02:10:00,3.88825730994152,214.50292397660817,100466.08187134504,273798.36257309944,3.890795321637427,3.8666014185156
9,2022-03-14 02:15:00,3.879512195121952,709.5934959349594,151022.43902439025,304165.6910569105,3.8855121951219513,3.8677638707633686
10,2022-03-14 02:20:00,3.8791299165673423,313.5876042908224,56606.1978545888,435964.9582836711,3.880417163289631,3.8681988172781208
11,2022-03-14 02:25:00,3.877855711422846,442.88577154308615,47592.78557114228,369785.57114228455,3.8802004008016033,3.8686939680028467
12,2022-03-14 02:30:00,3.8726024590163934,171.61885245901638,114819.05737704918,223182.7868852459,3.87780737704918,3.8687701124074096
13,2022-03-14 02:35:00,3.875854271356784,11.809045226130651,91954.27135678392,106765.32663316582,3.88,3.868779596268157
14,2022-03-14 02:40:00,3.869721627408994,465.0963597430407,128313.06209850108,275829.33618843684,3.8754175588865096,3.868826778113897
15,2022-03-14 02:45:00,3.861485655737705,110.86065573770492,178311.57786885247,223797.8483606557,3.8670901639344266,3.8687401711966922
16,2022-03-14 02:50:00,3.861095238095238,173.17460317460316,101321.42857142857,266407.7777777777,3.865761904761905,3.868601833705661
17,2022-03-14 02:55:00,3.860376766091052,302.6687598116169,67954.16012558869,446156.9858712716,3.864317111459969,3.8683496792564225
18,2022-03-14 03:00:00,3.8536912751677854,506.4429530201342,109357.69395973156,323855.57046979864,3.857906040268456,3.867634439823632
19,2022-03-14 03:05:00,3.8585992907801416,317.57092198581563,64134.617021276594,49834.29964539007,3.8620035460992903,3.8673662010712815
20,2022-03-14 03:10:00,3.852583643122677,556.3197026022304,100144.42379182157,223996.28252788103,3.855743494423792,3.866635397820862
21,2022-03-14 03:15:00,3.8492194092827,40.71729957805907,131529.5358649789,295463.50210970466,3.8530590717299575,3.866572608619104
22,2022-03-14 03:20:00,3.8506655844155846,202.27272727272728,93411.03896103895,181939.44805194804,3.852142857142857,3.866292726752062
23,2022-03-14 03:25:00,3.853080357142857,187.72321428571428,99897.76785714286,164475.89285714287,3.857075892857143,3.8660804449537984
42,2022-03-14 05:00:00,3.840682128240109,260.84583901773533,89099.45429740791,149841.06412005457,3.846234652114597,3.8655258016344933
43,2022-03-14 05:05:00,3.843118012422361,393.167701863354,139866.3354037267,142174.2857142857,3.847291925465839,3.8648117380024263
44,2022-03-14 05:10:00,3.859171270718232,324.8618784530387,72247.51381215469,84541.25230202578,3.8621546961325968,3.864667031956051
45,2022-03-14 05:15:00,3.8552142857142857,312.85714285714283,91924.28571428572,165084.2857142857,3.86,3.864439114683051
46,2022-03-14 05:20:00,3.848318584070797,141.94690265486724,53955.75221238938,175445.8407079646,3.85129203539823,3.8642646718081335
47,2022-03-14 05:25:00,3.845140186915888,52.33644859813084,104992.21183800625,177609.34579439252,3.850000000000001,3.8641886719689755
48,2022-03-14 05:30:00,3.842112211221122,180.63806380638064,105598.0198019802,137868.09680968098,3.848063806380638,3.8638899679343135
49,2022-03-14 05:35:00,3.841171875,253.90625,162091.796875,91913.0859375,3.84875,3.8634659682105648
50,2022-03-14 05:40:00,3.8404593175853017,13.517060367454068,106263.91076115484,182379.39632545933,3.8453149606299215,3.863443131966839
51,2022-03-14 05:45:00,3.839933333333333,168.22222222222223,113932.66666666669,204637.5555555556,3.8442,3.86315625920125
52,2022-03-14 05:50:00,3.839361233480176,394.9339207048458,86998.01762114538,273679.07488986786,3.841784140969162,3.862493583217208
53,2022-03-14 05:55:00,3.82751893939394,567.8977272727273,74878.50378787878,262707.76515151514,3.83282196969697,3.861146912435116
54,2022-03-14 06:00:00,3.818576329331046,458.147512864494,163914.7512864494,535077.1869639794,3.8202572898799314,3.8598643818282854
55,2022-03-14 06:05:00,3.8138933764135703,741.3570274636511,216705.6542810985,233902.26171243945,3.82075928917609,3.857727443528647
56,2022-03-14 06:10:00,3.823235294117647,381.57439446366783,121508.82352941176,159333.9965397924,3.826505190311418,3.8569214868022432
57,2022-03-14 06:15:00,3.8126,61.84615384615385,74937.07692307692,684327.6153846154,3.815984615384615,3.856754263197761
58,2022-03-14 06:20:00,3.811109422492401,18.768996960486323,178971.58054711245,763746.4285714285,3.815182370820669,3.8567020588909746
59,2022-03-14 06:25:00,3.825404984423676,804.0498442367601,113335.66978193146,208754.3613707165,3.82797507788162,3.855240263301397
60,2022-03-14 06:30:00,3.828552631578948,48.19078947368421,139846.7105263158,214125.1644736842,3.832516447368421,3.8551657626712443
61,2022-03-14 06:35:00,3.8179423868312754,309.05349794238685,152667.21536351167,170294.10150891633,3.823497942386832,3.854511082773312
62,2022-03-14 06:40:00,3.8129912390488103,48.43554443053817,137618.32540675843,473510.7008760951,3.816420525657071,3.854396951665048
63,2022-03-14 06:45:00,3.8161657189277007,96.99593826157596,108215.25832656377,202105.44272948825,3.819886271324127,3.8541876503959442
64,2022-03-14 06:50:00,3.8106093906093914,306.34365634365633,126793.8061938062,599325.3746253747,3.814115884115884,3.8534469650118406
65,2022-03-14 06:55:00,3.802207792207792,894.8051948051948,361294.8051948052,728669.4805194805,3.81,3.851023466331436
