ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0
2022-03-03 01:30:00,13.93,-200.0,3900.0,4500.0,13.97
2022-03-03 01:35:00,14.06,100.0,13429.0,40700.0,14.07
2022-03-03 01:40:00,14.1,1200.0,26300.0,25700.0,14.1
2022-03-03 01:45:00,14.1,100.0,96900.0,31900.0,14.1
2022-03-03 01:50:00,14.09,100.0,95200.0,12500.0,14.1
2022-03-03 01:55:00,14.02,-100.0,13100.0,18400.0,14.03
2022-03-03 02:00:00,13.98,-100.0,8500.0,22200.0,13.99
2022-03-03 02:05:00,13.98,-100.0,300.0,14300.0,13.99
2022-03-03 02:10:00,14.01,400.0,800.0,11300.0,14.01
2022-03-03 02:15:00,14.04,500.0,26200.0,5300.0,14.04
2022-03-03 02:20:00,14.09,100.0,23100.0,99600.0,14.09
2022-03-03 02:25:00,14.09,1700.0,132700.0,100.0,14.09
2022-03-03 02:30:00,14.09,-100.0,130600.0,12100.0,14.1
2022-03-03 02:35:00,14.07,-100.0,22200.0,9000.0,14.08
2022-03-03 02:40:00,14.04,-600.0,2200.0,17700.0,14.05
2022-03-03 02:45:00,13.99,500.0,600.0,9500.0,13.99
2022-03-03 02:50:00,13.98,-8600.0,5000.0,105100.0,13.99
2022-03-03 02:55:00,13.97,100.0,14000.0,900.0,13.98
2022-03-03 03:00:00,13.96,-100.0,6200.0,22000.0,13.97
2022-03-03 03:05:00,13.93,-500.0,3800.0,21100.0,13.94
2022-03-03 03:10:00,13.86,-200.0,100.0,16200.0,13.87
2022-03-03 03:15:00,13.89,3300.0,59700.0,14500.0,13.89
2022-03-03 03:20:00,13.91,-100.0,600.0,400.0,13.93
2022-03-03 03:25:00,13.89,-500.0,1300.0,500.0,13.91
2022-03-03 03:30:00,,,,,
2022-03-03 03:35:00,,,,,
2022-03-03 03:40:00,,,,,
2022-03-03 03:45:00,,,,,
2022-03-03 03:50:00,,,,,
2022-03-03 03:55:00,,,,,
2022-03-03 04:00:00,,,,,
2022-03-03 04:05:00,,,,,
2022-03-03 04:10:00,,,,,
2022-03-03 04:15:00,,,,,
2022-03-03 04:20:00,,,,,
2022-03-03 04:25:00,,,,,
2022-03-03 04:30:00,,,,,
2022-03-03 04:35:00,,,,,
2022-03-03 04:40:00,,,,,
2022-03-03 04:45:00,,,,,
2022-03-03 04:50:00,,,,,
2022-03-03 04:55:00,,,,,
2022-03-03 05:00:00,13.96,-100.0,70800.0,54300.0,13.97
2022-03-03 05:05:00,13.9,-400.0,1100.0,9400.0,13.91
2022-03-03 05:10:00,14.01,200.0,2000.0,100.0,14.01
2022-03-03 05:15:00,13.92,-100.0,6900.0,4000.0,13.93
2022-03-03 05:20:00,13.83,-300.0,30400.0,4100.0,13.84
2022-03-03 05:25:00,13.79,-100.0,65300.0,200.0,13.8
2022-03-03 05:30:00,13.75,-400.0,4200.0,18200.0,13.76
2022-03-03 05:35:00,13.76,-600.0,10800.0,15600.0,13.77
2022-03-03 05:40:00,13.78,-1100.0,1500.0,4800.0,13.79
2022-03-03 05:45:00,13.83,-100.0,32500.0,113300.0,13.84
2022-03-03 05:50:00,13.85,500.0,35900.0,2000.0,13.86
2022-03-03 05:55:00,13.86,100.0,3300.0,99200.0,13.86
2022-03-03 06:00:00,13.92,-1000.0,119200.0,30700.0,13.93
2022-03-03 06:05:00,13.99,100.0,61400.0,106600.0,14.0
2022-03-03 06:10:00,14.03,900.0,5300.0,58900.0,14.03
2022-03-03 06:15:00,14.0,11200.0,52300.0,57100.0,14.0
2022-03-03 06:20:00,13.98,-100.0,118900.0,60000.0,13.99
2022-03-03 06:25:00,13.97,-200.0,12000.0,46700.0,13.98
2022-03-03 06:30:00,14.0,300.0,243600.0,38292.0,14.0
2022-03-03 06:35:00,14.04,1000.0,9100.0,19200.0,14.04
2022-03-03 06:40:00,14.03,100.0,87500.0,245000.0,14.03
2022-03-03 06:45:00,14.0,500.0,17100.0,9900.0,14.0
2022-03-03 06:50:00,13.95,-100.0,21200.0,20200.0,13.96
2022-03-03 06:55:00,13.96,800.0,100.0,23700.0,13.96
